Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Rob Gronkowski (NE, TE)",1124,131,12,450,0,0,0,0,0,0,0,0,225.4,NE
"Greg Olsen (CAR, TE)",1008,123,6,326,0,0,0,0,0,0,1,0,176.8,CAR
"Martellus Bennett (GB, TE)",916,129,6,449,0,0,0,0,0,0,0,0,172.6,CHI
"Delanie Walker (TEN, TE)",890,106,4,411,0,0,0,0,0,0,2,0,140.5,TEN
"Jimmy Graham (SEA, TE)",889,125,10,295,0,0,0,0,0,0,2,0,187.4,NO
"Travis Kelce (KC, TE)",862,87,5,483,0,0,0,0,0,0,4,0,141.7,KC
"Antonio Gates (SD, TE)",821,98,12,256,0,0,0,0,0,0,1,0,186.6,SD
"Coby Fleener (NO, TE)",774,92,8,295,0,0,0,0,0,0,0,0,150.9,IND
"Zach Ertz (PHI, TE)",702,88,3,234,0,0,0,0,0,0,1,0,115.2,PHI
"Jason Witten (DAL, TE)",691,89,5,247,0,0,0,0,0,0,0,0,130.6,DAL
"Jared Cook (OAK, TE)",634,98,3,269,0,1,0,0,0,0,0,0,107.4,STL
"Charles Clay (BUF, TE)",605,84,3,243,0,0,0,0,0,0,0,0,107.5,MIA
"Mychal Rivera (JAC, TE)",534,100,4,172,0,0,0,0,0,0,2,0,102.4,OAK
"Niles Paul (WAS, TE)",507,52,1,255,0,0,0,0,0,0,1,0,74.2,WAS
"Julius Thomas (MIA, TE)",489,62,12,162,0,0,0,0,0,0,1,0,140.4,DEN
"Jordan Reed (WAS, TE)",465,65,0,284,0,0,0,0,0,0,1,0,69.5,WAS
"Jermaine Gresham (ARI, TE)",446,78,4,259,0,0,0,0,0,0,3,0,92.6,CIN
"Dwayne Allen (NE, TE)",395,50,8,172,0,0,0,0,0,0,1,0,100.0,IND
"Luke Willson (SEA, TE)",362,40,3,213,0,0,0,0,0,0,0,0,65.2,SEA
"Jace Amaro (TEN, TE)",345,53,2,163,0,0,0,0,0,0,0,0,65.5,NYJ
"Brent Celek (PHI, TE)",340,52,1,131,0,0,0,0,0,0,1,0,54.0,PHI
"Dion Sims (CHI, TE)",284,36,2,103,0,0,0,0,0,0,0,0,52.4,MIA
"Lance Kendricks (GB, TE)",259,38,5,104,0,0,0,0,0,0,0,0,69.4,STL
"Eric Ebron (DET, TE)",248,48,1,125,0,0,0,0,0,0,0,0,43.3,DET
"Jeff Cumberland (SD, TE)",247,47,3,93,0,0,0,0,0,0,0,0,54.2,NYJ
"Levine Toilolo (ATL, TE)",238,53,2,107,0,0,0,0,0,0,1,0,49.3,ATL
"Kyle Rudolph (MIN, TE)",231,34,2,116,0,0,0,0,0,0,0,0,47.1,MIN
"Anthony Fasano (MIA, TE)",226,37,4,79,0,0,0,0,0,0,0,0,59.1,KC
"Ladarius Green (PIT, TE)",226,25,0,105,0,0,0,0,0,0,0,0,32.1,SD
"Richard Rodgers (GB, TE)",225,30,2,43,0,0,0,0,0,0,0,0,44.5,GB
"Austin Seferian-Jenkins (NYJ, TE)",221,38,2,45,0,0,0,0,0,0,1,0,42.6,TB
"Rhett Ellison (NYG, TE)",208,26,1,157,0,0,0,0,0,0,0,0,36.3,MIN
"Marcedes Lewis (JAC, TE)",206,31,2,138,0,0,0,0,0,0,0,0,41.6,JAC
"Cooper Helfet (OAK, TE)",185,24,2,63,0,0,0,0,0,0,0,0,36.5,SEA
"Josh Hill (NO, TE)",176,20,5,99,0,0,0,0,0,0,0,0,54.6,NO
"Benjamin Watson (BAL, TE)",136,31,2,88,0,0,0,0,0,0,0,0,35.6,NO
"Rob Housler (NE, TE)",129,17,0,84,1,1,0,0,0,0,1,0,15.5,ARI
"Dennis Pitta (BAL, TE)",125,22,0,43,0,0,0,0,0,0,0,0,20.5,BAL
"Crockett Gillmore (BAL, TE)",121,15,1,59,0,0,0,0,0,0,0,0,23.1,BAL
"Ed Dickson (CAR, TE)",115,17,1,63,0,0,0,0,0,0,1,0,20.5,CAR
"Gavin Escobar (KC, TE)",105,13,4,22,0,0,0,0,0,0,0,0,39.0,DAL
"Derek Carrier (WAS, TE)",105,14,0,37,2,1,0,0,0,0,1,0,13.2,SF
"Ryan Griffin (HOU, TE)",91,16,1,36,0,0,0,0,0,0,0,0,20.1,HOU
"Logan Paulsen (SF, TE)",78,16,1,46,0,0,0,0,0,0,1,0,18.3,WAS
"Virgil Green (DEN, TE)",74,6,1,46,3,2,0,0,0,0,0,0,16.7,DEN
"Darren Fells (DET, TE)",71,12,0,21,0,0,0,0,0,0,0,0,9.6,ARI
"Ryan Hewitt (CIN, TE)",55,10,0,45,0,1,0,0,0,0,0,0,9.0,CIN
"Cory Harkey (LA, TE)",55,11,1,36,0,0,0,0,0,0,0,0,15.5,STL
"Garrett Celek (SF, TE)",53,2,0,7,0,0,0,0,0,0,0,0,6.3,SF
"Chris Gragg (BUF, TE)",48,10,1,25,0,0,0,0,0,0,0,0,14.3,BUF
"James Hanna (DAL, TE)",48,6,0,14,0,0,0,0,0,0,0,0,6.8,DAL
"Michael Hoomanawanui (NO, TE)",44,6,0,5,0,0,0,0,0,0,0,0,5.9,NE
"Brandon Williams (IND, TE)",44,8,0,8,0,0,0,0,0,0,0,0,6.4,CAR
"Lee Smith (OAK, TE)",42,8,1,25,0,0,0,0,0,0,0,0,13.7,BUF
