Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Jason Witten (DAL, TE)",1002,128,9,402,0,0,0,0,0,0,1,0,175.7,DAL
"Benjamin Watson (BAL, TE)",763,102,3,349,-1,1,0,0,0,0,0,0,111.2,CLE
"Jermaine Gresham (ARI, TE)",471,83,4,344,0,0,0,0,0,0,2,0,80.1,CIN
"Antonio Gates (SD, TE)",782,65,10,311,0,0,0,0,0,0,0,0,150.7,SD
"Marcedes Lewis (JAC, TE)",700,88,10,268,0,0,0,0,0,0,2,0,140.5,JAC
"Brent Celek (PHI, TE)",511,80,4,249,0,0,0,0,0,0,0,0,85.6,PHI
"Anthony Fasano (MIA, TE)",528,60,4,198,0,0,0,0,0,0,0,0,86.55,MIA
"Martellus Bennett (GB, TE)",260,48,0,191,0,0,0,0,0,0,1,0,32.25,DAL
"Rob Gronkowski (NE, TE)",546,59,10,183,0,0,0,0,0,0,1,0,123.1,NE
"Delanie Walker (TEN, TE)",331,45,0,173,18,3,0,0,0,0,1,0,40.15,SF
"Greg Olsen (CAR, TE)",404,69,5,159,0,0,0,0,0,0,2,0,76.65,CHI
"Jimmy Graham (SEA, TE)",356,44,5,138,3,1,0,0,0,0,1,0,71.64999999999999,NO
"Jared Cook (OAK, TE)",361,45,1,135,0,0,0,0,0,0,0,0,49.35,TEN
"Michael Hoomanawanui (NO, TE)",146,22,3,109,0,0,0,0,0,0,0,0,35.85,STL
"Zach Miller (CHI, TE)",216,26,1,107,9,2,0,0,0,0,0,0,33.5,JAC
"Ed Dickson (CAR, TE)",152,23,1,72,0,0,0,0,0,0,0,0,23.95,BAL
"David Johnson (PIT, TE)",46,6,0,30,0,0,0,0,0,0,0,0,5.6,PIT
"Logan Paulsen (SF, TE)",10,2,1,9,0,0,0,0,0,0,0,0,7.5,WAS
"Jeff Cumberland (SD, TE)",3,2,0,3,0,0,0,0,0,0,0,0,0.55,NYJ
"Dennis Pitta (BAL, TE)",1,5,0,0,0,0,0,0,0,0,0,0,0.35,BAL
