Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Jimmy Graham (SEA, TE)",1215,142,16,406,0,0,0,0,0,0,0,0,239.0,NO
"Antonio Gates (SD, TE)",872,113,4,398,0,0,0,0,0,0,2,0,126.44999999999999,SD
"Jason Witten (DAL, TE)",851,111,8,327,0,0,0,0,0,0,0,0,151.35,DAL
"Greg Olsen (CAR, TE)",816,111,6,328,0,0,0,0,0,0,0,0,135.85,CAR
"Charles Clay (BUF, TE)",737,99,5,356,15,7,1,0,0,0,0,0,127.95,MIA
"Martellus Bennett (GB, TE)",759,94,5,369,0,0,0,0,0,0,1,0,120.15,CHI
"Julius Thomas (MIA, TE)",788,90,12,403,0,0,0,0,0,0,0,0,167.05,DEN
"Coby Fleener (NO, TE)",608,87,4,256,0,0,0,0,0,0,1,0,95.8,IND
"Delanie Walker (TEN, TE)",571,86,6,173,0,0,0,0,0,0,1,0,106.1,TEN
"Jared Cook (OAK, TE)",671,85,5,260,0,0,0,0,0,0,1,0,107.85,STL
"Jermaine Gresham (ARI, TE)",461,68,4,268,0,0,0,0,0,0,3,0,75.6,CIN
"Rob Gronkowski (NE, TE)",592,66,4,194,0,0,0,0,0,0,0,0,92.95,NE
"Tyler Eifert (CIN, TE)",445,60,2,227,0,0,0,0,0,0,0,0,66.25,CIN
"Jordan Reed (WAS, TE)",499,59,3,248,18,1,0,0,0,0,0,0,80.95,WAS
"Mychal Rivera (JAC, TE)",407,59,4,91,0,0,0,0,0,0,0,0,74.2,OAK
"Rob Housler (NE, TE)",454,57,1,199,0,0,0,0,0,0,1,0,59.15,ARI
"Zach Ertz (PHI, TE)",469,57,4,158,0,0,0,0,0,0,0,0,79.9,PHI
"Brent Celek (PHI, TE)",502,51,6,284,0,0,0,0,0,0,1,0,92.2,PHI
"Logan Paulsen (SF, TE)",267,50,3,96,0,0,0,0,0,0,2,0,47.7,WAS
"Marcedes Lewis (JAC, TE)",359,47,4,229,0,0,0,0,0,0,1,0,64.15,JAC
"Kyle Rudolph (MIN, TE)",313,46,3,122,0,0,0,0,0,0,0,0,56.8,MIN
"Lance Kendricks (GB, TE)",258,46,4,108,0,0,0,0,0,0,0,0,57.8,STL
"Ed Dickson (CAR, TE)",273,43,1,101,0,0,0,0,0,0,0,0,39.55,BAL
"Sean McGrath (SD, TE)",302,40,2,140,0,0,0,0,0,0,0,0,48.7,KC
"Jeff Cumberland (SD, TE)",398,40,4,154,0,0,0,0,0,0,0,0,70.3,NYJ
"Anthony Fasano (MIA, TE)",200,34,3,73,0,0,0,0,0,0,0,0,43.75,KC
"Dennis Pitta (BAL, TE)",169,33,1,42,0,0,0,0,0,0,0,0,27.9,BAL
"Ladarius Green (PIT, TE)",376,29,3,166,0,0,0,0,0,0,0,0,59.85,SD
"Benjamin Watson (BAL, TE)",212,29,2,80,0,0,0,0,0,0,0,0,37.7,NO
"Ryan Griffin (HOU, TE)",252,28,1,98,0,0,0,0,0,0,0,0,35.95,HOU
"Luke Willson (SEA, TE)",257,27,1,176,0,0,0,0,0,0,0,0,36.45,SEA
"Michael Hoomanawanui (NO, TE)",136,19,1,71,0,0,0,0,0,0,0,0,22.6,NE
"Vance McDonald (SF, TE)",119,19,0,47,0,0,0,0,0,0,0,0,13.9,SF
"Cory Harkey (LA, TE)",113,18,2,113,0,0,0,0,0,0,0,0,26.55,STL
"James Hanna (DAL, TE)",73,15,0,61,0,0,0,0,0,0,0,0,10.3,DAL
"Gavin Escobar (KC, TE)",134,15,2,37,0,0,0,0,0,0,0,0,27.65,DAL
"Brandon Bostick (NYJ, TE)",120,14,1,62,0,0,0,0,0,0,0,0,19.75,GB
"Levine Toilolo (ATL, TE)",55,14,2,27,0,0,0,0,0,0,0,0,20.25,ATL
"Virgil Green (DEN, TE)",45,12,0,19,0,0,0,0,0,0,0,0,6.75,DEN
"Dion Sims (CHI, TE)",32,10,1,4,0,0,0,0,0,0,0,0,10.7,MIA
"Rhett Ellison (NYG, TE)",61,10,1,40,0,0,0,0,0,0,0,0,13.35,MIN
"Josh Hill (NO, TE)",44,10,1,33,-8,1,0,0,0,0,0,0,11.1,NO
"Lee Smith (OAK, TE)",78,9,0,41,0,0,0,0,0,0,0,0,9.05,BUF
"Niles Paul (WAS, TE)",51,8,0,22,0,0,0,0,0,0,0,0,6.1,WAS
"Chris Gragg (BUF, TE)",53,7,1,10,0,0,0,0,0,0,0,0,12.55,BUF
"David Johnson (PIT, TE)",70,6,0,31,0,0,0,0,0,0,0,0,8.0,PIT
"John Phillips (NO, TE)",30,6,0,17,0,0,0,0,0,0,0,0,4.0,SD
"Garrett Celek (SF, TE)",38,4,0,32,0,0,0,0,0,0,1,0,2.3,SF
"Dwayne Allen (NE, TE)",20,2,1,5,0,0,0,0,0,0,0,0,8.25,IND
"Jake Stoneburner (NO, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,GB
"Brandon Williams (IND, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,CAR
