Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Jimmy Graham (SEA, TE)",1215,142,16,406,0,0,0,0,0,0,0,0,260.5,NO
"Julius Thomas (MIA, TE)",788,90,12,403,0,0,0,0,0,0,0,0,183.3,DEN
"Jason Witten (DAL, TE)",851,111,8,327,0,0,0,0,0,0,0,0,169.6,DAL
"Brent Celek (PHI, TE)",502,51,6,284,0,0,0,0,0,0,1,0,100.2,PHI
"Delanie Walker (TEN, TE)",571,86,6,173,0,0,0,0,0,0,1,0,121.1,TEN
"Greg Olsen (CAR, TE)",816,111,6,328,0,0,0,0,0,0,0,0,154.1,CAR
"Martellus Bennett (GB, TE)",759,94,5,369,0,0,0,0,0,0,1,0,136.4,CHI
"Jared Cook (OAK, TE)",671,85,5,260,0,0,0,0,0,0,1,0,120.6,STL
"Charles Clay (BUF, TE)",737,99,5,356,15,7,1,0,0,0,0,0,144.7,MIA
"Coby Fleener (NO, TE)",608,87,4,256,0,0,0,0,0,0,1,0,108.8,IND
"Jermaine Gresham (ARI, TE)",461,68,4,268,0,0,0,0,0,0,3,0,87.1,CIN
"Lance Kendricks (GB, TE)",258,46,4,108,0,0,0,0,0,0,0,0,65.8,STL
"Mychal Rivera (JAC, TE)",407,59,4,91,0,0,0,0,0,0,0,0,83.7,OAK
"Marcedes Lewis (JAC, TE)",359,47,4,229,0,0,0,0,0,0,1,0,70.4,JAC
"Jeff Cumberland (SD, TE)",398,40,4,154,0,0,0,0,0,0,0,0,76.8,NYJ
"Rob Gronkowski (NE, TE)",592,66,4,194,0,0,0,0,0,0,0,0,102.7,NE
"Zach Ertz (PHI, TE)",469,57,4,158,0,0,0,0,0,0,0,0,88.9,PHI
"Antonio Gates (SD, TE)",872,113,4,398,0,0,0,0,0,0,2,0,145.7,SD
"Ladarius Green (PIT, TE)",376,29,3,166,0,0,0,0,0,0,0,0,64.1,SD
"Anthony Fasano (MIA, TE)",200,34,3,73,0,0,0,0,0,0,0,0,49.5,KC
"Jordan Reed (WAS, TE)",499,59,3,248,18,1,0,0,0,0,0,0,92.2,WAS
"Logan Paulsen (SF, TE)",267,50,3,96,0,0,0,0,0,0,2,0,54.7,WAS
"Kyle Rudolph (MIN, TE)",313,46,3,122,0,0,0,0,0,0,0,0,64.3,MIN
"Sean McGrath (SD, TE)",302,40,2,140,0,0,0,0,0,0,0,0,55.2,KC
"Benjamin Watson (BAL, TE)",212,29,2,80,0,0,0,0,0,0,0,0,42.2,NO
"Cory Harkey (LA, TE)",113,18,2,113,0,0,0,0,0,0,0,0,29.8,STL
"Levine Toilolo (ATL, TE)",55,14,2,27,0,0,0,0,0,0,0,0,23.0,ATL
"Gavin Escobar (KC, TE)",134,15,2,37,0,0,0,0,0,0,0,0,29.9,DAL
"Tyler Eifert (CIN, TE)",445,60,2,227,0,0,0,0,0,0,0,0,76.0,CIN
"Ryan Griffin (HOU, TE)",252,28,1,98,0,0,0,0,0,0,0,0,40.7,HOU
"Josh Hill (NO, TE)",44,10,1,33,-8,1,0,0,0,0,0,0,12.6,NO
"Rhett Ellison (NYG, TE)",61,10,1,40,0,0,0,0,0,0,0,0,14.6,MIN
"Dion Sims (CHI, TE)",32,10,1,4,0,0,0,0,0,0,0,0,12.2,MIA
"Brandon Bostick (NYJ, TE)",120,14,1,62,0,0,0,0,0,0,0,0,21.5,GB
"Rob Housler (NE, TE)",454,57,1,199,0,0,0,0,0,0,1,0,68.9,ARI
"Dwayne Allen (NE, TE)",20,2,1,5,0,0,0,0,0,0,0,0,8.5,IND
"Dennis Pitta (BAL, TE)",169,33,1,42,0,0,0,0,0,0,0,0,32.9,BAL
"Michael Hoomanawanui (NO, TE)",136,19,1,71,0,0,0,0,0,0,0,0,25.6,NE
"Chris Gragg (BUF, TE)",53,7,1,10,0,0,0,0,0,0,0,0,13.8,BUF
"Ed Dickson (CAR, TE)",273,43,1,101,0,0,0,0,0,0,0,0,45.8,BAL
"Luke Willson (SEA, TE)",257,27,1,176,0,0,0,0,0,0,0,0,41.2,SEA
"Garrett Celek (SF, TE)",38,4,0,32,0,0,0,0,0,0,1,0,2.8,SF
"James Hanna (DAL, TE)",73,15,0,61,0,0,0,0,0,0,0,0,13.3,DAL
"Brandon Williams (IND, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,CAR
"Jake Stoneburner (NO, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,GB
"David Johnson (PIT, TE)",70,6,0,31,0,0,0,0,0,0,0,0,9.0,PIT
"Vance McDonald (SF, TE)",119,19,0,47,0,0,0,0,0,0,0,0,15.9,SF
"Lee Smith (OAK, TE)",78,9,0,41,0,0,0,0,0,0,0,0,10.3,BUF
"Niles Paul (WAS, TE)",51,8,0,22,0,0,0,0,0,0,0,0,7.1,WAS
"Virgil Green (DEN, TE)",45,12,0,19,0,0,0,0,0,0,0,0,9.0,DEN
"John Phillips (NO, TE)",30,6,0,17,0,0,0,0,0,0,0,0,5.0,SD
